ch1_uv,label
-54.68778611975831,1
-49.047793444424116,1
-50.05493499359089,1
-53.47921626075803,1
-62.34206189342604,1
-65.96777147042668,1
-63.55063175242631,1
-57.104925837758664,1
-57.70921076725881,1
-55.49349935909176,1
-40.38637612158943,1
-24.674967954587135,1
-18.632118659586133,1
-21.854971616919954,1
-25.480681193920596,1
-37.36495147408892,1
-37.56637978392242,1
-34.54495513642192,1
-33.33638527742164,1
-24.473539644753636,1
-17.62497711041936,1
-7.553561618751075,1
-7.1507049990844385,1
-17.222120490752538,1
-14.603552462918854,1
-14.804980772752172,1
-10.977842885918397,1
-7.9564182384178945,1
0.10071415491665903,1
3.5249954220837987,1
11.179271195751717,1
18.632118659586315,1
21.653543307086448,1
23.063541475920047,1
21.452114997253133,1
12.992125984251945,1
3.3235671122504806,1
3.927852041750435,1
9.567844717084805,1
15.409265702252494,1
21.85497161692014,1
27.494964292254142,1
28.703534151254413,1
26.286394433253868,1
24.272111334920318,1
21.250686687419815,1
18.430690349752634,1
21.250686687419815,1
17.826405420252676,1
24.674967954586958,1
36.559238234755654,1
42.40065921992298,1
36.760666544588965,1
33.33638527742183,1
25.682109503753914,1
19.034975279252954,1
24.070683025087,1
30.11353232008801,1
36.96209485442229,1
32.73210034792151,1
38.77494964292252,1
42.80351583958997,1
34.34352682658842,1
32.93352865775483,1
29.91210401025469,1
22.45925654642009,1
16.214978941585766,1
21.250686687419815,1
24.070683025087,1
28.90496246108773,1
36.760666544588965,1
36.559238234755654,1
32.12781541842156,1
31.1206738692546,1
27.89782091192078,1
22.66068485625341,1
16.214978941585766,1
16.013550631752448,1
19.23640358908627,1
20.646401757919858,1
30.516388939754645,1
38.17066471342257,1
36.559238234755654,1
33.53781358725515,1
26.286394433253868,1
20.243545138253225,1
14.40212415308554,1
11.179271195751717,1
12.186412744918673,1
22.25782823658677,1
29.710675700421003,1
32.53067203808819,1
25.883537813587232,1
22.25782823658677,1
15.207837392418808,1
13.394982603918582,1
8.157846548251214,1
-0.7049990844167964,1
5.74070683025103,1
11.582127815418353,1
16.416407251419084,1
16.416407251419084,1
13.797839223585582,1
8.560703167917849,1
7.150704999084256,1
-2.9207104925838445,1
-8.560703167918032,1
-6.949276689251122,1
-8.35927485808453,1
-1.7121406335835698,1
9.164988097418169,1
18.632118659586315,1
15.409265702252494,1
15.207837392418808,1
14.40212415308554,1
5.136421900750709,1
2.5178538729172084,1
7.553561618751258,1
12.992125984251945,1
17.222120490752726,1
21.452114997253133,1
29.509247390587692,1
30.314960629921327,1
26.08496612342055,1
16.013550631752448,1
4.330708661417437,1
-3.3235671122504806,1
-3.1221388024171626,1
6.546420069584302,1
11.783556125251671,1
18.229262039919316,1
21.653543307086448,1
24.674967954586958,1
16.416407251419084,1
10.977842885918397,1
2.9207104925838445,1
-5.942135140084164,1
-7.1507049990844385,1
0.302142464749977,1
3.5249954220837987,1
9.970701336751441,1
9.366416407251487,1
6.344991759750984,1
2.7192821827505265,1
0.9064273942502975,1
-2.719282182750343,1
-3.1221388024171626,1
0.10071415491665903,1
7.7549899285845765,1
14.40212415308554,1
27.092107672587503,1
28.703534151254413,1
25.883537813587232,1
19.437831898919587,1
12.58926936458531,1
6.344991759750984,1
1.1078557040836157,1
1.9135689434168879,1
3.7264237319171167,1
9.164988097418169,1
13.999267533418903,1
16.214978941585766,1
9.769273026918123,1
11.984984435084987,1
9.970701336751441,1
-1.5107123237502518,1
-5.740706830250846,1
-1.1078557040834323,1
3.5249954220837987,1
0.10071415491665903,1
0.10071415491665903,1
-2.719282182750343,1
-9.164988097417986,1
-6.949276689251122,1
-7.1507049990844385,1
-12.186412744918488,1
-19.437831898919587,1
-13.394982603918763,1
-8.96355978758467,1
-4.934993590917391,1
4.12928035158412,1
7.3521333089179395,1
6.74784837941762,1
0.9064273942502975,1
1.1078557040836157,1
-8.35927485808453,1
-18.027833730085998,1
-15.409265702252311,1
-13.193554294085263,1
-12.992125984251945,1
-5.337850210584211,1
-0.7049990844167964,1
-4.330708661417254,1
-6.344991759750984,1
-10.977842885918397,1
-20.444973448086362,1
-21.250686687419815,1
-13.797839223585399,1
-8.96355978758467,1
-8.762131477751351,1
-7.9564182384178945,1
-2.9207104925838445,1
-6.74784837941762,1
-12.58926936458531,1
-16.013550631752448,1
-18.632118659586133,1
-18.430690349752815,1
-17.826405420252676,1
-20.444973448086362,1
-23.06354147592023,1
-18.430690349752815,1
-10.977842885918397,1
-8.762131477751351,1
-13.193554294085263,1
-22.25782823658677,1
-31.724958798754734,1
-36.55923823475547,1
-34.54495513642192,1
-23.667826405420183,1
-17.02069218091922,1
-11.783556125251852,1
-6.74784837941762,1
0.302142464749977,1
-3.9278520417506173,1
