ch1_uv,label
99.00201428309816,0
123.3748397729355,0
138.48196301043768,0
130.82768723676975,0
112.49771104193377,0
102.627723860099,0
75.83775865226146,0
65.36348654092673,0
77.44918513092837,0
94.16773484709744,0
105.64914850759949,0
131.6334004761034,0
142.10767258743812,0
129.41768906793615,0
108.46914484526631,0
100.00915583226512,0
68.18348287859355,0
49.85350668375757,0
56.0977842885919,0
76.44204358176142,0
81.88060794726248,0
107.46200329609974,0
123.97912470243547,0
115.7205639992676,0
90.54202527009697,0
90.7434535799303,0
63.147775132759506,0
49.45065006409094,0
60.52920710492599,0
77.85204175059502,0
94.36916315693111,0
123.3748397729355,0
140.2948177989379,0
139.28767624977093,0
125.18769456143575,0
115.11627906976727,0
89.3334554110967,0
76.84490020142842,0
93.56344991759748,0
130.62625892693643,0
148.7548068119391,0
182.59476286394423,0
196.29188793261312,0
184.2061893426111,0
159.4305072331075,0
149.96337667093937,0
113.90770921076736,0
98.19630104376489,0
103.23200878959894,0
107.05914667643272,0
106.85771836659941,0
123.17341146310183,0
130.82768723676975,0
117.13056216810119,0
89.73631203076371,0
69.39205273759381,0
26.286394433253868,0
10.574986266251763,0
22.45925654642009,0
37.566379783922244,0
49.652078373924255,0
77.04632851126175,0
87.92345724226347,0
75.0320454129282,0
58.313495696758764,0
44.81779893792352,0
17.423548800586044,0
8.35927485808453,0
21.85497161692014,0
44.2135140084232,0
59.522065555759035,0
90.13916865043034,0
105.2462918879325,0
94.97344808643108,0
78.45632668009533,0
60.126350485258996,0
31.1206738692546,0
22.45925654642009,0
34.94781175608874,0
55.69492766892526,0
66.16919978026,0
92.95916498809753,0
107.26057498626639,0
94.36916315693111,0
78.254898370262,0
64.35634499175977,0
37.566379783922244,0
28.90496246108773,0
43.81065738875656,0
62.34206189342623,0
75.23347372276152,0
101.82201062076534,0
117.93627540743445,0
110.08057132393323,0
91.95202343893057,0
79.06061160959527,0
51.666361472257805,0
42.60208752975629,0
57.70921076725881,0
82.68632118659575,0
97.79344442409827,0
129.01483244826954,0
138.68339132027097,0
128.41054751876956,0
107.66343160593304,0
92.3548800585972,0
62.543490203259545,0
46.429225416590434,0
55.29207104925827,0
76.44204358176142,0
90.7434535799303,0
120.75627174510166,0
131.6334004761034,0
117.93627540743445,0
92.95916498809753,0
73.4206189342613,0
44.6163706280902,0
26.286394433253868,0
34.74638344625542,0
54.48635780992499,0
67.5791979490936,0
95.57773301593103,0
112.9005676616004,0
106.85771836659941,0
95.57773301593103,0
83.89489104559601,0
51.06207654275785,0
41.79637429042302,0
46.429225416590434,0
66.97491301959364,0
80.47060977842887,0
110.68485625343355,0
123.77769639260215,0
111.08771287310019,0
93.76487822743078,0
73.82347555392792,0
43.60922907892325,0
35.552096685588694,0
44.81779893792352,0
56.50064090825854,0
66.16919978026,0
103.23200878959894,0
122.77055484343518,0
122.77055484343518,0
110.68485625343355,0
91.75059512909725,0
55.49349935909158,0
40.99066105108938,0
55.29207104925827,0
74.02490386376124,0
94.36916315693111,0
120.55484343526832,0
132.84197033510327,0
121.7634132942686,0
106.05200512726614,0
90.7434535799303,0
61.33492034425927,0
47.436366965757024,0
65.96777147042668,0
90.54202527009697,0
108.46914484526631,0
138.8848196301043,0
149.3590917414394,0
137.47482146127072,0
114.51199414026732,0
97.39058780443125,0
65.96777147042668,0
56.903497527925175,0
61.13349203442594,0
76.64347189159511,0
84.90203259476297,0
116.52627723860087,0
124.98626625160242,0
110.88628456326686,0
86.7148873832632,0
70.19776597692746,0
30.91924555942128,0
13.797839223585582,0
19.034975279252954,0
34.54495513642174,0
41.99780260025634,0
77.85204175059502,0
90.34059696026367,0
83.69346273576271,0
56.70206921809185,0
39.98351950192279,0
8.157846548251214,0
-5.942135140084164,0
6.546420069584302,0
20.444973448086543,0
35.95495330525533,0
71.20490752609406,0
85.50631752426293,0
72.212049075261,0
60.32777879509231,0
33.13495696758851,0
16.214978941585766,0
2.9207104925838445,0
18.430690349752634,0
31.926387108588234,0
50.860648232924525,0
86.91631569309652,0
100.41201245193176,0
88.93059879143006,0
72.61490569492764,0
56.903497527925175,0
26.286394433253868,0
15.812122321919132,0
30.91924555942128,0
49.04779344442394,0
60.126350485258996,0
91.34773850943063,0
106.05200512726614,0
96.98773118476461,0
78.65775498992865,0
63.34920344259282,0
24.070683025087,0
6.344991759750984,0
26.68925105292087,0
43.60922907892325,0
62.14063358359291,0
92.75773667826421,0
103.63486540926559,0
91.54916681926393,0
71.60776414576068,0
50.659219923090845,0
19.437831898919587,0
0.302142464749977,0
9.366416407251487,0
27.092107672587503,0
47.03351034609039,0
75.43490203259482,0
90.94488188976361,0
72.212049075261,0
50.45779161325753,0
30.717817249587963,0
-4.129280351583936,0
-18.027833730085998,0
3.1221388024171626,0
21.452114997253133,0
38.17066471342257,0
54.68778611975831,0
71.80919245559437,0
60.32777879509231,0
40.38637612158943,0
24.674967954586958,0
-5.337850210584211,0
-18.430690349752815,0
2.9207104925838445,0
23.26496978575336,0
44.81779893792352,0
74.22633217359456,0
82.88774949642907,0
62.946346822926174,0
42.19923091008965,0
21.250686687419815,0
-11.582127815418353,0
-26.487822743087367,0
-11.98498443508517,0
5.136421900750709,0
21.452114997253133,0
52.47207471159144,0
61.13349203442594,0
49.04779344442394,0
28.502105841421102,0
6.949276689250938,0
-21.452114997253318,0
-23.869254715253682,0
-1.3092840139169337,0
19.034975279252954,0
36.559238234755654,0
68.58633949826056,0
78.254898370262,0
66.77348470975996,0
52.27064640175775,0
33.33638527742183,0
4.12928035158412,0
-6.74784837941762,0
2.9207104925838445,0
15.610694012085812,0
33.94067020692179,0
61.7377769639259,0
74.02490386376124,0
58.91778062625908,0
39.379234572422476,0
14.804980772752172,0
-19.034975279252954,0
-21.049258377586497,0
5.337850210584027,0
33.13495696758851,0
48.84636513459062,0
77.65061344076167,0
88.32631386193012,0
76.03918696209479,0
62.946346822926174,0
44.6163706280902,0
16.214978941585766,0
7.7549899285845765,0
27.092107672587503,0
44.6163706280902,0
63.147775132759506,0
91.75059512909725,0
102.02343893059867,0
84.90203259476297,0
68.58633949826056,0
45.62351217725679,0
20.04211682841954,0
2.7192821827505265,0
30.717817249587963,0
49.85350668375757,0
67.17634132942696,0
94.36916315693111,0
99.00201428309816,0
88.32631386193012,0
74.42776048342787,0
53.27778795092471,0
29.509247390587692,0
23.869254715253682,0
39.98351950192279,0
62.14063358359291,0
81.07489470792883,0
105.85057681743281,0
110.28199963376655,0
89.53488372093038,0
65.76634316059337,0
37.767808093755555,0
3.1221388024171626,0
-8.560703167918032,0
5.942135140084348,0
22.86211316608673,0
38.573521333089204,0
57.50778245742549,0
64.55777330159309,0
46.0263687969238,0
26.286394433253868,0
5.74070683025103,0
-19.23640358908627,0
-25.279252884087093,0
-13.193554294085263,0
-2.517853872917025,0
19.639260208752905,0
46.0263687969238,0
52.67350302142476,0
38.17066471342257,0
20.243545138253225,0
-4.934993590917391,0
-28.90496246108773,0
-30.113532320087828,0
-5.740706830250846,0
23.667826405420367,0
46.429225416590434,0
78.254898370262,0
83.89489104559601,0
64.55777330159309,0
42.40065921992298,0
21.85497161692014,0
4.934993590917391,0
-2.719282182750343,0
18.430690349752634,0
39.17780626258916,0
60.126350485258996,0
83.08917780626274,0
81.27632301776214,0
58.91778062625908,0
38.77494964292252,0
11.582127815418353,0
-12.992125984251945,0
-15.006409082585675,0
5.337850210584027,0
20.84783006775318,0
40.38637612158943,0
68.58633949826056,0
75.0320454129282,0
60.52920710492599,0
53.882072880424666,0
49.24922175425762,0
33.53781358725515,0
27.89782091192078,0
37.36495147408892,0
52.27064640175775,0
66.37062809009332,0
93.16059329793084,0
98.59915766343153,0
77.65061344076167,0
59.119208936092406,0
29.91210401025469,0
-0.302142464749977,0
-10.37355795641826,0
5.74070683025103,0
28.099249221754093,0
49.04779344442394,0
68.9891961179272,0
69.39205273759381,0
42.19923091008965,0
22.056399926753457,0
-3.3235671122504806,0
-30.113532320087828,0
-38.77494964292252,0
-19.23640358908627,0
0.10071415491665903,0
24.070683025087,0
56.0977842885919,0
60.126350485258996,0
40.18494781175611,0
27.69639260208746,0
-1.9135689434168879,0
-31.523530488921416,0
-33.53781358725515,0
-18.632118659586133,0
-1.1078557040834323,0
16.013550631752448,0
38.976377952755826,0
48.443508514923984,0
38.573521333089204,0
22.86211316608673,0
-8.96355978758467,0
-30.717817249587963,0
-32.12781541842156,0
-10.172129646584942,0
12.992125984251945,0
39.782091192089474,0
68.38491118842687,0
77.44918513092837,0
61.7377769639259,0
46.429225416590434,0
20.444973448086543,0
-3.9278520417506173,0
-3.5249954220837987,0
13.797839223585582,0
30.314960629921327,0
55.69492766892526,0
79.06061160959527,0
81.67917963742916,0
58.51492400659208,0
34.34352682658842,0
3.5249954220837987,0
-26.487822743087367,0
-27.89782091192096,0
-4.934993590917391,0
9.366416407251487,0
33.33638527742183,0
61.33492034425927,0
68.78776780809386,0
59.522065555759035,0
48.6449368247573,0
29.710675700421003,0
11.380699505585033,0
12.790697674418627,0
31.322102179087917,0
56.0977842885919,0
75.23347372276152,0
100.81486907159876,0
110.48342794360022,0
89.73631203076371,0
75.23347372276152,0
46.63065372642375,0
18.430690349752634,0
20.84783006775318,0
43.004944149423295,0
62.74491851309286,0
91.1463101995973,0
110.48342794360022,0
111.69199780260013,0
88.12488555209679,0
64.15491668192645,0
38.77494964292252,0
15.006409082585494,0
21.85497161692014,0
45.62351217725679,0
60.32777879509231,0
91.75059512909725,0
116.52627723860087,0
119.54770188610136,0
101.82201062076534,0
83.29060611609607,0
58.313495696758764,0
35.14924006592206,0
33.53781358725515,0
61.13349203442594,0
76.84490020142842,0
99.40487090276518,0
118.13770371726778,0
117.73484709760115,0
100.21058414209844,0
80.8734663980955,0
50.659219923090845,0
30.11353232008801,0
26.286394433253868,0
43.004944149423295,0
56.0977842885919,0
83.08917780626274,0
105.64914850759949,0
107.05914667643272,0
86.11060245376288,0
69.39205273759381,0
40.38637612158943,0
15.006409082585494,0
14.603552462918854,0
35.14924006592206,0
49.04779344442394,0
78.45632668009533,0
100.21058414209844,0
97.99487273393159,0
80.8734663980955,0
67.37776963926026,0
41.99780260025634,0
18.833546969419633,0
17.62497711041936,0
37.36495147408892,0
48.6449368247573,0
77.65061344076167,0
100.41201245193176,0
104.23915033876591,0
90.54202527009697,0
72.01062076542769,0
39.379234572422476,0
14.40212415308554,0
13.797839223585582,0
39.379234572422476,0
53.68064457059135,0
78.45632668009533,0
102.8291521699323,0
104.03772202893258,0
81.88060794726248,0
62.14063358359291,0
32.73210034792151,0
8.96355978758485,0
5.942135140084348,0
23.869254715253682,0
39.580662882256156,0
64.15491668192645,0
80.26918146859556,0
78.85918329976197,0
64.96062992125972,0
50.05493499359089,0
19.437831898919587,0
-9.567844717084805,0
-11.98498443508517,0
7.3521333089179395,0
27.69639260208746,0
62.543490203259545,0
85.90917414392958,0
89.13202710126339,0
72.61490569492764,0
53.882072880424666,0
23.063541475920047,0
1.5107123237502518,0
4.12928035158412,0
23.869254715253682,0
34.94781175608874,0
62.14063358359291,0
81.27632301776214,0
81.27632301776214,0
59.522065555759035,0
46.22779710675712,0
17.020692180919408,0
-4.733565281084073,0
0.5035707745832951,0
28.300677531587784,0
49.24922175425762,0
77.44918513092837,0
99.8077275224318,0
103.8362937190989,0
74.42776048342787,0
56.50064090825854,0
24.674967954586958,0
-0.7049990844167964,0
-7.1507049990844385,0
9.970701336751441,0
22.86211316608673,0
49.24922175425762,0
73.4206189342613,0
75.83775865226146,0
60.126350485258996,0
41.99780260025634,0
13.797839223585582,0
-8.96355978758467,0
-4.330708661417254,0
13.394982603918582,0
30.516388939754645,0
59.72349386559235,0
82.68632118659575,0
82.88774949642907,0
62.946346822926174,0
46.83208203625708,0
21.653543307086448,0
0.7049990844166131,0
4.12928035158412,0
23.063541475920047,0
37.767808093755555,0
65.56491485076005,0
93.96630653726413,0
88.32631386193012,0
64.55777330159309,0
45.220655557590156,0
16.013550631752448,0
-5.942135140084164,0
-8.96355978758467,0
14.603552462918854,0
39.17780626258916,0
68.58633949826056,0
81.07489470792883,0
78.254898370262,0
56.50064090825854,0
43.407800769089924,0
4.934993590917391,0
-22.25782823658677,0
-18.83354696941945,0
7.553561618751258,0
20.646401757919858,0
49.45065006409094,0
73.01776231459428,0
76.64347189159511,0
56.70206921809185,0
35.350668375755376,0
4.12928035158412,0
-17.222120490752538,0
-7.1507049990844385,0
21.049258377586497,0
34.34352682658842,0
53.47921626075803,0
68.18348287859355,0
69.99633766709377,0
48.84636513459062,0
39.17780626258916,0
8.157846548251214,0
-15.812122321919132,0
-15.207837392418993,0
6.74784837941762,0
23.063541475920047,0
51.26350485259116,0
71.80919245559437,0
73.4206189342613,0
55.49349935909158,0
40.38637612158943,0
14.804980772752172,0
-11.179271195751717,0
-8.35927485808453,0
12.790697674418627,0
24.876396264420272,0
56.299212598425214,0
76.2406152719281,0
79.46346822926192,0
58.91778062625908,0
40.38637612158943,0
1.7121406335835698,0
-22.25782823658677,0
-19.23640358908627,0
-1.1078557040834323,0
16.617835561252402,0
49.24922175425762,0
68.9891961179272,0
68.9891961179272,0
51.46493316242448,0
34.34352682658842,0
1.9135689434168879,0
-18.632118659586133,0
-12.387841054751807,0
6.74784837941762,0
26.68925105292087,0
53.076359641091386,0
72.81633400476096,0
69.99633766709377,0
56.299212598425214,0
38.372093023255886,0
6.74784837941762,0
-10.574986266251576,0
-6.546420069584302,0
14.40212415308554,0
27.092107672587503,0
59.32063724592572,0
81.27632301776214,0
75.0320454129282,0
54.68778611975831,0
41.39351767075639,0
21.653543307086448,0
0.7049990844166131,0
7.3521333089179395,0
25.883537813587232,0
42.19923091008965,0
72.01062076542769,0
89.53488372093038,0
84.29774766526265,0
65.16205823109304,0
48.84636513459062,0
17.423548800586044,0
0.302142464749977,0
6.74784837941762,0
19.23640358908627,0
28.502105841421102,0
54.08350119025835,0
68.9891961179272,0
69.59348104742715,0
53.27778795092471,0
32.93352865775483,0
-7.3521333089177565,0
-21.250686687419815,0
-5.337850210584211,0
17.62497711041936,0
30.11353232008801,0
60.73063541475931,0
81.67917963742916,0
79.46346822926192,0
59.119208936092406,0
47.03351034609039,0
16.81926387108572,0
1.5107123237502518,0
13.999267533418903,0
37.969236403589235,0
48.04065189525735,0
77.04632851126175,0
96.7863028749313,0
91.34773850943063,0
75.0320454129282,0
58.51492400659208,0
26.68925105292087,0
11.984984435084987,0
19.23640358908627,0
31.926387108588234,0
42.60208752975629,0
73.01776231459428,0
96.38344625526467,0
92.15345174876389,0
76.44204358176142,0
62.946346822926174,0
40.38637612158943,0
57.306354147592174,0
125.38912287126905,0
198.50759934078,0
262.56180186778977,0
334.6731367881342,0
387.6487822743089,0
412.62589269364577,0
414.23731917231277,0
417.0573155099799,0
395.7059146676434,0
381.40450466947453,0
400.1373374839772,0
426.32301776231475,0
442.4372825489839,0
475.6729536714887,0
494.20435817615834,0
487.55722395165736,0
465.80296648965384,0
447.0701336751509,0
411.4173228346456,0
386.84306903497526,0
401.5473356528108,0
420.0787401574804,0
431.56015381798204,0
455.7315509979858,0
468.42153451748777,0
455.53012268815246,0
426.32301776231475,0
412.62589269364577,0
372.7430873466397,0
346.7588353781358,0
354.61453946163704,0
371.73594579747305,0
380.39736312030755,0
411.0144662149789,0
421.085881706647,0
407.18732832814516,0
382.4116462186411,0
361.261673686138,0
327.42171763413285,0
